"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","Q1","att_1","att_2","comp_1","comp_2","auto_1","auto_1_ad","ad_1","resp_software1_10","resp_human1_10","liable_firm1_1","liable_human1_1","liab_text1","comp_3","co_1","co_1_ad","ad_2","resp_software2_10","resp_human2_10","liab_firm2_1","liab_human2_1","liab_text2","comp_4","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","PROLIFIC_PID"
"2023-10-23 12:50:19","2023-10-23 12:52:57","0","Anonymized","100","158","1","2023-10-23 12:52:58","R_3wpyNe4DsVUwR3j","","","","","Anonymized","Anonymized","anonymous","EN","1","646d3710dea5554a4b83d2a2","2","2","1","1","","4","1","80","78","84","84","if the Autopilot system was fully engaged, it's expected to handle situations like stop signs. But, the driver's attention is crucial too.","3","","","","","","","","","","1","","3","","73","4","","1","76","646d3710dea5554a4b83d2a2"
"2023-10-23 12:49:44","2023-10-23 12:52:59","0","Anonymized","100","195","1","2023-10-23 12:53:00","R_27kTKHcCkDXVjYh","","","","","Anonymized","Anonymized","anonymous","EN","1","5f74fd83ed11b81620baf105","2","2","2","4","4","","","92","77","93","41","The AutoPilot mode was switched on and I would assume that the car would have more control and would be capable of navigating and controlling itself.","2","","","","","","","","","","2","","2","","32","2","","1","59","5f74fd83ed11b81620baf105"
"2023-10-23 12:48:42","2023-10-23 12:53:05","0","Anonymized","100","263","1","2023-10-23 12:53:06","R_2cCvnYyPKrxHq43","","","","","Anonymized","Anonymized","anonymous","EN","1","646fea6f93d07b0354140441","2","2","2","4","","","","","","","","","","5","","","41","59","63","68","I think the human driver is liable since he interrupted the process by switching to a view a text message ","1","1","","1","","66","4","","1","71","646fea6f93d07b0354140441"
"2023-10-23 12:50:08","2023-10-23 12:53:14","0","Anonymized","100","185","1","2023-10-23 12:53:15","R_2rTQY88QH8qbkJX","","","","","Anonymized","Anonymized","anonymous","EN","1","5c634094e30ff200016baccb","2","2","2","4","5","","","40","60","40","60","I believe as much as Aeon is reliable for failed AI, the human is more reliable because it's on them to continue to monitor the road","2","","","","","","","","","","1","","3","","23","1","","1","30","5c634094e30ff200016baccb"
"2023-10-23 12:48:10","2023-10-23 12:53:20","0","Anonymized","100","309","1","2023-10-23 12:53:21","R_BzhHmKTkMIKaxgd","","","","","Anonymized","Anonymized","anonymous","EN","1","5f32bc368853aa03df112fc6","2","2","2","4","5","","","85","95","80","95","The human is at fault because he was operating machinery that could be catastrophic if not handled correctly. The company is also equally at fault for not properly testing out certain features that could have prevented this accident.  ","2","","","","","","","","","","2","","4","","24","3","","1","25","5f32bc368853aa03df112fc6"
"2023-10-23 12:49:39","2023-10-23 12:53:30","0","Anonymized","100","230","1","2023-10-23 12:53:30","R_3eaVgcY8wxWLBwC","","","","","Anonymized","Anonymized","anonymous","EN","1","6506fb8c1609b3c2918bccb4","2","2","2","4","","","","","","","","","","","4","1","100","100","100","50","I think they are both equally at fault. The driver should be more responsible however he is also under the impression that he can disengage from paying attention to the road at any time.","1","1","","4","","34","4","","1","10","6506fb8c1609b3c2918bccb4"
"2023-10-23 12:49:08","2023-10-23 12:53:33","0","Anonymized","100","265","1","2023-10-23 12:53:33","R_214iFfUGV6j0xar","","","","","Anonymized","Anonymized","anonymous","EN","1","62c08fa6cab36e3a08790b49","2","2","2","4","","6","1","62","90","61","89","The human was in the car but the company was in charge of the road","2","","","","","","","","","","1","","3","","68","5","","1","36","62c08fa6cab36e3a08790b49"
"2023-10-23 12:49:35","2023-10-23 12:53:37","0","Anonymized","100","241","1","2023-10-23 12:53:38","R_2DUIOTPx9et4etw","","","","","Anonymized","Anonymized","anonymous","EN","1","6123fc5fe45f1905d9e7fe29","2","2","1","4","","","","","","","","","","","6","1","6","86","11","85","The human driver is liable because he did not have the co pilot switched on and he was distracted.","2","1","","3","","63","4","","1","29","6123fc5fe45f1905d9e7fe29"
"2023-10-23 12:51:22","2023-10-23 12:53:47","0","Anonymized","100","144","1","2023-10-23 12:53:48","R_2CWmTfL8abCA5pg","","","","","Anonymized","Anonymized","anonymous","EN","1","63e54fcecdb4c6a676593d42","2","2","2","4","","","","","","","","","","4","","","19","100","23","100","The driver should always be vigilant.","1","1","","3","","29","4","","1","62","63e54fcecdb4c6a676593d42"
"2023-10-23 12:49:35","2023-10-23 12:53:49","0","Anonymized","100","253","1","2023-10-23 12:53:49","R_RlVhKTI2UVmgApz","","","","","Anonymized","Anonymized","anonymous","EN","1","5d55a1f2fab56e000140df8f","2","2","2","4","","","","","","","","","","2","","","84","90","75","90","The human driver was not supposed to be looking at their phone even though the car assists in the driving. The human is supposed to supplement the car.","1","1","","2","","26","4","","2","10","5d55a1f2fab56e000140df8f"
"2023-10-23 12:51:09","2023-10-23 12:54:01","0","Anonymized","100","171","1","2023-10-23 12:54:02","R_2EdhcKO5BLW3r00","","","","","Anonymized","Anonymized","anonymous","EN","1","60fca0fc5d7a65f146a1c6c6","2","2","2","4","4","","","80","70","80","70","Because the autopilot system was on, the company should be more liable for the accident. However, the human should still be paying attention to the road because automatic driving systems are not perfect.","2","","","","","","","","","","2","","4","","30","4","","1","65","60fca0fc5d7a65f146a1c6c6"
"2023-10-23 12:51:40","2023-10-23 12:54:01","0","Anonymized","100","141","1","2023-10-23 12:54:02","R_cO9h8o4c2Hh39lL","","","","","Anonymized","Anonymized","anonymous","EN","1","63e57af0f73c3e6a3e10bebd","2","2","2","4","4","","","21","76","35","65","The company is not responsible for irresponsible use of their product","2","","","","","","","","","","2","","3","","24","3","","1","12","63e57af0f73c3e6a3e10bebd"
"2023-10-23 12:47:38","2023-10-23 12:54:16","0","Anonymized","100","397","1","2023-10-23 12:54:16","R_3FUSnI8PEBlAacn","","","","","Anonymized","Anonymized","anonymous","EN","1","5992cb48de755e000116b084","2","2","2","4","6","","","84","10","83","11","I think that Aeon and the company are more liable for the accident than the human driver because the autopilot should have been able to prevent the accident as it seems a normal expectation to avoid a collision but it did not seem to function correctly. The company is liable because they manufactured Aeon and should have tested it more under different conditions. The human was only slightly responsible as he engaged the auto pilot first and was not driving on his own.","2","","","","","","","","","","2","","4","","36","4","","1","57","5992cb48de755e000116b084"
"2023-10-23 12:51:19","2023-10-23 12:54:18","0","Anonymized","100","179","1","2023-10-23 12:54:19","R_3nbYbqDKR0kbOoc","","","","","Anonymized","Anonymized","anonymous","EN","1","6111d3aa2e12fb09c474a445","2","2","2","4","","5","1","59","70","69","60","The human is more responsible because he was driving distracted.","2","","","","","","","","","","2","","2","","37","5","","1","33","6111d3aa2e12fb09c474a445"
"2023-10-23 12:50:13","2023-10-23 12:54:24","0","Anonymized","100","251","1","2023-10-23 12:54:25","R_0T9Wvh2UuzRmXEB","","","","","Anonymized","Anonymized","anonymous","EN","1","63f2f1469fb6bfe8a8cef51f","2","2","2","4","","","","","","","","","","","4","1","100","100","100","100","The car should have prevented the accident, however the guy should have not looked at his phone. ","1","1","","3","","36","4","","1","0","63f2f1469fb6bfe8a8cef51f"
"2023-10-23 12:50:42","2023-10-23 12:54:30","0","Anonymized","100","228","1","2023-10-23 12:54:31","R_1kLbOXosernxXw3","","","","","Anonymized","Anonymized","anonymous","EN","1","6151fbe0c6b5a6b6af706100","2","2","2","4","5","","","89","97","96","84","All 3 are at fault here; Aeon is at fault for releasing a dangerous product, the person in the car is at fault for not paying attention to the road (even if you aren't driving, you should be aware of your surroundings), and the car is at fault, but is the LEAST at fault- while it was the cause of the accident, it only operates because of the human driver and Aeon. Otherwise, it would not have been there at all.","2","","","","","","","","","","1","","3","","33","4","","1","45","6151fbe0c6b5a6b6af706100"
"2023-10-23 12:46:50","2023-10-23 12:54:35","0","Anonymized","100","465","1","2023-10-23 12:54:36","R_29ohYgKXFvIdKFn","","","","","Anonymized","Anonymized","anonymous","EN","1","60ff1981688229d1e3eb43e9","2","2","2","4","","6","1","89","30","97","27","If the car is on auto, and the autopilot program is engaged, then it would be the vehicles responsibility, not the human.","2","","","","","","","","","","2","","3","","58","4","","1","25","60ff1981688229d1e3eb43e9"
"2023-10-23 12:51:53","2023-10-23 12:54:36","0","Anonymized","100","162","1","2023-10-23 12:54:36","R_qJJ5NZBJyeFf0lj","","","","","Anonymized","Anonymized","anonymous","EN","1","5f21c1a03957f63d56486132","2","2","2","4","","4","1","75","65","81","71","the company mostly but the driver should have been more aware while using autopilot","2","","","","","","","","","","2","","3","","32","8","Associates","1","17","5f21c1a03957f63d56486132"
"2023-10-23 12:50:43","2023-10-23 12:54:39","0","Anonymized","100","235","1","2023-10-23 12:54:40","R_3dFCxOVjt6GcWW3","","","","","Anonymized","Anonymized","anonymous","EN","1","5def2693ac00aa5c27166356","2","2","2","4","5","","","50","100","50","100","While automation is useful, it isn't foolproof and should not be depended on as such. The driver should have been paying attention and should have intervened.","2","","","","","","","","","","2","","3","","31","1","","1","20","5def2693ac00aa5c27166356"
"2023-10-23 12:51:26","2023-10-23 12:54:46","0","Anonymized","100","200","1","2023-10-23 12:54:46","R_2sX3DsFejszKCuO","","","","","Anonymized","Anonymized","anonymous","EN","1","6336f536de1823600ebda2f4","2","2","2","4","","","","","","","","","","4","","","75","50","75","50","I think the company is slightly more liable as there should have been failsafes implemented in the Copilot system to avoid this sort of accident.","1","1","","3","","27","3","","1","20","6336f536de1823600ebda2f4"
"2023-10-23 12:46:04","2023-10-23 12:54:53","0","Anonymized","100","529","1","2023-10-23 12:54:53","R_28ZDiqd9MY15CSn","","","","","Anonymized","Anonymized","anonymous","EN","1","60885d559ca52f07dd234260","2","2","2","4","","6","1","10","90","10","90","The company may have produced the vehicle and it's an automated one, but the human driver is ultimately responsible for what happens in the car. ","2","","","","","","","","","","1","","3","","51","4","","1","15","60885d559ca52f07dd234260"
"2023-10-23 12:51:05","2023-10-23 12:54:54","0","Anonymized","100","228","1","2023-10-23 12:54:55","R_AGRBBykx07UpoZ3","","","","","Anonymized","Anonymized","anonymous","EN","1","63ea52d4549d0071da52a3e9","2","2","2","4","","6","1","62","80","83","62","They are both responsible, but the human is more responsible.  Even with a self driving car the human needs to be ultimately responsible.","2","","","","","","","","","","1","","3","","43","4","","1","52","63ea52d4549d0071da52a3e9"
"2023-10-23 12:51:28","2023-10-23 12:54:55","0","Anonymized","100","207","1","2023-10-23 12:54:56","R_21vNT5p8eLhSg5k","","","","","Anonymized","Anonymized","anonymous","EN","1","5d51fe16d103e90018c68c8f","2","2","2","4","","5","1","40","75","60","70","The human should still be aware of their surroundings and should be paying attention even when autopilot is engaged","2","","","","","","","","","","2","","3","","31","4","","1","20","5d51fe16d103e90018c68c8f"
"2023-10-23 12:47:01","2023-10-23 12:54:57","0","Anonymized","100","475","1","2023-10-23 12:54:58","R_OPEgYsJES1V9oHf","","","","","Anonymized","Anonymized","anonymous","EN","1","56fc8248b5648e000fac9980","2","2","2","4","","","","","","","","","","3","","","38","91","40","92","I think the human is more liable as they should be paying attention at all times even if they think the copilot should step in they should still be responsible for the keeping the car under control","1","1","","3","","37","3","","1","72","56fc8248b5648e000fac9980"
"2023-10-23 12:51:31","2023-10-23 12:55:02","0","Anonymized","100","210","1","2023-10-23 12:55:02","R_0BQFkW6DcOxP0Z3","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd3eaabfef7c23d3f95d252","2","2","2","4","","6","1","100","0","100","0","Aeon is supposed to be fully in control of all aspects of driving.  Therefore, if any accidents occur, it's at fault.","2","","","","","","","","","","1","","3","","51","4","","1","55","5dd3eaabfef7c23d3f95d252"
"2023-10-23 12:49:20","2023-10-23 12:55:04","0","Anonymized","100","343","1","2023-10-23 12:55:04","R_1qXvHIwh2XPVSsZ","","","","","Anonymized","Anonymized","anonymous","EN","1","5fb69cacddba6408f81a9564","2","2","2","4","","","","","","","","","","","4","1","85","15","85","15","If the Company is encouraging use of the fully automated system, and handing over full control - the Company should be liable for any non-human errors resulting in loss. ","1","1","","3","","40","5","","1","30","5fb69cacddba6408f81a9564"
"2023-10-23 12:49:52","2023-10-23 12:55:13","0","Anonymized","100","321","1","2023-10-23 12:55:14","R_zYl0j1bJylMmuOZ","","","","","Anonymized","Anonymized","anonymous","EN","1","5d58d7d6280de7001aa7952a","2","2","2","4","","","","","","","","","","3","","","70","100","68","100","I think the human is more responsible, because ultimately it's his responsiblity to drive safely","1","4","two spirit","6","Lakota","39","5","","1","27","5d58d7d6280de7001aa7952a"
"2023-10-23 12:44:06","2023-10-23 12:55:14","0","Anonymized","100","668","1","2023-10-23 12:55:15","R_2Y9tJWVU6H3UOkV","","","","","Anonymized","Anonymized","anonymous","EN","1","5f0395a63963d05bc235abdb","2","2","2","4","","","","","","","","","","","5","1","100","50","100","50","is the copilot switch was ON, it shouldve done its job and noticed the stop sign.","1","2","","3","","65","4","","1","75","5f0395a63963d05bc235abdb"
"2023-10-23 12:46:46","2023-10-23 12:55:15","0","Anonymized","100","509","1","2023-10-23 12:55:16","R_T5yovTaH0AqzPpv","","","","","Anonymized","Anonymized","anonymous","EN","1","6120d602c1976a4114dcb110","2","2","2","4","","","","","","","","","","4","","","90","69","100","59","Aeon and the company are definitely liable for the accident, I say its 75% Aeon and the company and 25% the human because the copilot system was turned on meaning the human doesnt have full functioning range. When the copilot system is turned on the human should feel more relaxed but still alert. ","1","2","","5","","32","2","","1","71","6120d602c1976a4114dcb110"
"2023-10-23 12:50:28","2023-10-23 12:55:24","0","Anonymized","100","296","1","2023-10-23 12:55:25","R_paRnONOxIz1MyhH","","","","","Anonymized","Anonymized","anonymous","EN","1","594a964c215cbd000146de75","2","2","2","4","6","","","50","100","50","100","While the company is liable for its poor autopilot system, the human in the car should have been paying attention and could have prevented it.","2","","","","","","","","","","2","","4","","34","4","","2","0","594a964c215cbd000146de75"
"2023-10-23 12:49:13","2023-10-23 12:55:32","0","Anonymized","100","379","1","2023-10-23 12:55:33","R_3q88mFj8NMFxFRe","","","","","Anonymized","Anonymized","anonymous","EN","1","62833eadf3baa3ef8a587e41","2","2","2","4","4","","","0","100","0","100","Human driver should not be texting and driving, its against the law","2","","","","","","","","","","2","","6","Native American","32","3","","1","8","62833eadf3baa3ef8a587e41"
"2023-10-23 12:51:29","2023-10-23 12:55:38","0","Anonymized","100","248","1","2023-10-23 12:55:38","R_1JWQ7mYwEMJvque","","","","","Anonymized","Anonymized","anonymous","EN","1","6458f7ce3c9844e9c8e30d3a","2","2","2","4","","","","","","","","","","4","","","0","100","0","100","Only the human looked down at the phone so the human is solely liable","1","2","","1","","51","1","","1","0","6458f7ce3c9844e9c8e30d3a"
"2023-10-23 12:50:06","2023-10-23 12:55:39","0","Anonymized","100","332","1","2023-10-23 12:55:40","R_3NEWSov1b2IUjZc","","","","","Anonymized","Anonymized","anonymous","EN","1","5e693502cec9061e5c76525a","2","2","2","4","5","","","95","85","50","80","It depends on what warnings/information the driver received about the car, but based on what I know now, the company is more responsible as it should have either notified the driver of the car or it should've have stopped.","2","","","","","","","","","","2","","1","","23","4","","2","15","5e693502cec9061e5c76525a"
"2023-10-23 12:51:02","2023-10-23 12:55:41","0","Anonymized","100","278","1","2023-10-23 12:55:42","R_1LZhYVmltlTCZrn","","","","","Anonymized","Anonymized","anonymous","EN","1","60870dd7e185006f4bc26266","2","2","2","4","","","","","","","","","","5","","","5","95","10","90","I think the human driver is more liable because they're the person in the drivers seat who is supposed to be paying attention to the road. The copilot program sounds like it can assist, but it's ultimately the driver's responsibility to keep their eyes on the road and to understand how the copilot program works/if it should've helped in that scenario. ","1","2","","3","","29","5","","1","40","60870dd7e185006f4bc26266"
"2023-10-23 12:52:36","2023-10-23 12:55:46","0","Anonymized","100","190","1","2023-10-23 12:55:46","R_2AXxLGLcIW2P8Hj","","","","","Anonymized","Anonymized","anonymous","EN","1","611c4b67ef5ef50313395ffb","2","2","2","4","","6","1","20","100","20","100","The human is more responsible because they are responsible for the vehicle and what happens.","2","","","","","","","","","","2","","3","","64","5","","1","50","611c4b67ef5ef50313395ffb"
"2023-10-23 12:51:01","2023-10-23 12:55:48","0","Anonymized","100","287","1","2023-10-23 12:55:48","R_3MhECAtJhu7BQzO","","","","","Anonymized","Anonymized","anonymous","EN","1","622a4cc50412091154bae7f0","2","2","2","4","","","","","","","","","","2","","","53","81","70","91","Ultimately, the human owns the car and is responsible for operating it.","1","2","","5","","61","4","","1","29","622a4cc50412091154bae7f0"
"2023-10-23 12:46:34","2023-10-23 12:55:51","0","Anonymized","100","556","1","2023-10-23 12:55:52","R_3enluK0LfLJBdQh","","","","","Anonymized","Anonymized","anonymous","EN","1","63039dbefda87c47a91fec04","2","2","1","4","3","","","9","91","0","100","The human is in control of the car. Could have switched off the autopilot or adjusted it. It wasn't a fully self driving car, Since it had the on and off feature for autopilot","2","","","","","","","","","","1","","1","","36","1","","1","40","63039dbefda87c47a91fec04"
"2023-10-23 12:50:58","2023-10-23 12:55:53","0","Anonymized","100","295","1","2023-10-23 12:55:54","R_3fSSuOX4TYXjzrj","","","","","Anonymized","Anonymized","anonymous","EN","1","651c2756b4621cab0abba8fa","2","1","2","4","","","","","","","","","","4","","","67","92","43","86","Frankly, it is a failure of both Aeon and the human driver, but in terms of liability, it seems that the burden falls more directly on the human driver who took their attention off of the road. Now, liability of Aeon would increase if they were telling their users that when copilot was on, the driver could take their attention off of the road.","1","1","","3","","24","4","","1","71","651c2756b4621cab0abba8fa"
"2023-10-23 12:52:27","2023-10-23 12:55:57","0","Anonymized","100","209","1","2023-10-23 12:55:58","R_2AYylEq4vrpqzYR","","","","","Anonymized","Anonymized","anonymous","EN","1","649609322cee8b311a1c3f0f","2","2","2","4","","","","","","","","","","6","","","100","80","100","80","If the car is going to promise the ability to let your guard down at all, it has to be able to do at least rudimentary things like recognize stop signs. What good is it if it can't even do that. I am never one to defend distracted drivers, or humans at all, but this is fully on the car.","1","1","","3","","36","3","","1","3","649609322cee8b311a1c3f0f"
"2023-10-23 12:30:22","2023-10-23 12:56:12","0","Anonymized","100","1549","1","2023-10-23 12:56:12","R_ZIDrlQSSes2X58R","","","","","Anonymized","Anonymized","anonymous","EN","1","633e64bfaab0e4bed6e5307d","2","2","2","4","","","","","","","","","","","4","1","39","71","51","75","It was the human in the car who made the error of looking at the phone. So, in my opinion, it was his sole responsibility for what happened. ","1","1","","1","","45","5","","1","51","633e64bfaab0e4bed6e5307d"
"2023-10-23 12:48:07","2023-10-23 12:56:16","0","Anonymized","100","488","1","2023-10-23 12:56:17","R_1FbaoIJIZCKLwf4","","","","","Anonymized","Anonymized","anonymous","EN","1","5d321a7348bf98001646aeb2","2","2","2","4","3","","","79","30","70","31","The company is more liable.  The switch was on auto.  It was supposed to do what it does and it did not.","2","","","","","","","","","","2","","3","","62","3","","1","9","5d321a7348bf98001646aeb2"
"2023-10-23 12:52:10","2023-10-23 12:56:17","0","Anonymized","100","247","1","2023-10-23 12:56:18","R_1poNaO1T0N4obBk","","","","","Anonymized","Anonymized","anonymous","EN","1","642908b890bae77e9992be3e","2","2","2","4","4","","","100","61","100","60","It was their system that was supposeed make it safe for him to look down","2","","","","","","","","","","1","","3","","52","1","","1","65","642908b890bae77e9992be3e"
"2023-10-23 12:52:33","2023-10-23 12:56:20","0","Anonymized","100","227","1","2023-10-23 12:56:21","R_1n0xUZiTop3yjkw","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd32e9deab0423455e0358f","2","2","2","4","4","","","100","100","100","100","I think there is equal culpability. The company for the faulty system and the driver for not paying attention.","2","","","","","","","","","","2","","3","","41","4","","1","20","5dd32e9deab0423455e0358f"
"2023-10-23 12:49:46","2023-10-23 12:56:22","0","Anonymized","100","395","1","2023-10-23 12:56:22","R_3r36HH952HSrNsE","","","","","Anonymized","Anonymized","anonymous","EN","1","6413788e21e4ee4f2dc16daa","2","2","2","4","","","","","","","","","","5","","","85","20","90","10","Depending on the level of automation the company provides the company should be responsible. This is because a copiloting system should be able to determine stop sings and deaccelerate accordingly. If it cant do that, then it is worthless even if the driver was distracted. ","1","1","","4","","23","4","","1","40","6413788e21e4ee4f2dc16daa"
"2023-10-23 12:51:50","2023-10-23 12:56:26","0","Anonymized","100","276","1","2023-10-23 12:56:27","R_1OrYa1HItsMVwFQ","","","","","Anonymized","Anonymized","anonymous","EN","1","5aea56160335e200019ea543","2","2","2","4","","","","","","","","","","","4","1","100","0","100","0","the human turned the driving over to the system that claimed it was an autonomous car driver. thus the company is laible","1","1","","3","","54","4","","1","35","5aea56160335e200019ea543"
"2023-10-23 12:52:55","2023-10-23 12:56:36","0","Anonymized","100","220","1","2023-10-23 12:56:36","R_2P59bLyqa6Gu8lS","","","","","Anonymized","Anonymized","anonymous","EN","1","6266aa7132e3a5bf1631ac1b","2","2","2","1","","","","","","","","","","4","","","75","50","75","25","Aeon is more responsible than the human for the accident.  Since it is supposed to be driving and detecting for the human.  ","1","2","","3","","52","4","","1","30","6266aa7132e3a5bf1631ac1b"
"2023-10-23 12:45:56","2023-10-23 12:56:49","0","Anonymized","100","652","1","2023-10-23 12:56:50","R_2CDG5juNY3adzdk","","","","","Anonymized","Anonymized","anonymous","EN","1","650b7262fef06ad489737bd1","2","2","2","4","","","","","","","","","","","5","1","90","10","89","10","I think the man look down because he knew the copilot system was on and would sensitive to situations like this. Also the company should be held responsible because the copilot system kind off malfunctioned","1","2","","1","","55","4","","1","60","650b7262fef06ad489737bd1"
"2023-10-23 12:54:02","2023-10-23 12:56:52","0","Anonymized","100","170","1","2023-10-23 12:56:53","R_2BgP5lZClUnI6f4","","","","","Anonymized","Anonymized","anonymous","EN","1","632aa954e9b6a34171a5e7ed","2","2","2","4","5","","","34","79","44","80","The interruption of the text message caused so much harm","2","","","","","","","","","","1","","3","","34","4","","1","75","632aa954e9b6a34171a5e7ed"
"2023-10-23 12:52:56","2023-10-23 12:56:55","0","Anonymized","100","239","1","2023-10-23 12:56:56","R_3EuQrhGn6cMjg86","","","","","Anonymized","Anonymized","anonymous","EN","1","64d6c42e2328deb02a2fedb9","2","2","2","4","","6","1","71","40","73","51","If this car company claims that they can drive the car autopilot, then it means that it will not need human intervention. So i believe this company is liable. But if it says autopilot driving can come with risks then this company is not liable because it had clearly said there is risk.","2","","","","","","","","","","2","","2","","49","4","","1","92","64d6c42e2328deb02a2fedb9"
"2023-10-23 12:54:08","2023-10-23 12:57:03","0","Anonymized","100","175","1","2023-10-23 12:57:04","R_1FaDcpCW6YVdwsi","","","","","Anonymized","Anonymized","anonymous","EN","1","5b0319e68d753d0001cc75c7","2","2","2","4","","","","","","","","","","","4","1","80","80","80","80","Both are equally liable. Aeon's technology failed, while the human driver was ultimately responsible for paying attention. They should both be required to pay equally for the damages.","1","2","","3","","50","6","","1","40","5b0319e68d753d0001cc75c7"
"2023-10-23 12:53:03","2023-10-23 12:57:06","0","Anonymized","100","243","1","2023-10-23 12:57:07","R_22no9ALAjgqT1JO","","","","","Anonymized","Anonymized","anonymous","EN","1","5a01ddf3728b1b0001ad8ad0","2","2","2","4","5","","","95","5","95","5","I think Aeon is more liable because autopilot was switched on. ","2","","","","","","","","","","2","","5","","30","4","","1","25","5a01ddf3728b1b0001ad8ad0"
"2023-10-23 12:34:34","2023-10-23 12:57:23","0","Anonymized","100","1368","1","2023-10-23 12:57:23","R_2YzTWj0NFqiSHXU","","","","","Anonymized","Anonymized","anonymous","EN","1","65006ca1bfcc27ebfee08e4b","2","2","2","4","","","","","","","","","","4","","","45","75","46","70","While the human was utilizing the company's CoPilot system, they are responsible when they get behind the wheel. We cannot leave our driving responsibilities to machines. ","2","2","","4","","42","4","","1","28","65006ca1bfcc27ebfee08e4b"
"2023-10-23 12:50:29","2023-10-23 12:57:34","0","Anonymized","100","425","1","2023-10-23 12:57:35","R_2asLRhlhmT7L1R3","","","","","Anonymized","Anonymized","anonymous","EN","1","64666d2ac5eef6c2edef35c0","2","2","2","4","","","","","","","","","","4","","","78","11","82","10","The company is responsible for this","1","2","","1","","51","4","","1","31","64666d2ac5eef6c2edef35c0"
"2023-10-23 12:52:18","2023-10-23 12:57:36","0","Anonymized","100","318","1","2023-10-23 12:57:37","R_10GkwUdawU3I9c0","","","","","Anonymized","Anonymized","anonymous","EN","1","650781823395fb5b973731f9","2","2","2","4","","","","","","","","","","2","","","0","100","0","100","The human made the conscious decision to read the text without noticing their surroundings first. Even when in co-pilot mode, humans should still be aware of everything at all times while driving. Machines and technology are not perfect and immune to failure.","1","2","","1","","38","1","","2","25","650781823395fb5b973731f9"
"2023-10-23 12:50:46","2023-10-23 12:57:37","0","Anonymized","100","411","1","2023-10-23 12:57:38","R_2P4IYaBUvMyRq56","","","","","Anonymized","Anonymized","anonymous","EN","1","63f926aa161554108cd7cd97","2","2","2","4","","","","","","","","","","","4","1","25","80","32","77","Human drivers are most times at fault. If they're not drowsy or distracted while driving, then they are most likely to be drunk, this amounts to various fatal accidents we've been seeing ","2","2","","4","","49","4","","1","64","63f926aa161554108cd7cd97"
"2023-10-23 12:54:13","2023-10-23 12:57:40","0","Anonymized","100","207","1","2023-10-23 12:57:41","R_3Ei4y1tdWw6fRD9","","","","","Anonymized","Anonymized","anonymous","EN","1","63ebb22fae90027a0e121582","2","2","2","4","4","","","55","60","40","80","I think the man's more at fault here because he took his eyes off the road to check a text, which is a big no-no when using Autopilot. The Autopilot's not perfect, but it's not meant to replace a driver's attention, especially when it comes to something as basic as spotting a Stop sign.","2","","","","","","","","","","1","","3","","42","4","","1","30","63ebb22fae90027a0e121582"
"2023-10-23 12:46:47","2023-10-23 12:57:47","0","Anonymized","100","659","1","2023-10-23 12:57:47","R_2E4pJxB3ze4AhHH","","","","","Anonymized","Anonymized","anonymous","EN","1","5bc9206a66d04800015cf314","2","2","2","4","","","","","","","","","","","4","1","55","51","54","52","The vehicle is not performing as advertised.","1","1","","3","","39","3","","1","53","5bc9206a66d04800015cf314"
"2023-10-23 12:54:04","2023-10-23 12:57:47","0","Anonymized","100","223","1","2023-10-23 12:57:48","R_rkwXEfF2OyrCGxr","","","","","Anonymized","Anonymized","anonymous","EN","1","6466a1d27b0712d8d7810610","2","1","2","4","","","","","","","","","","4","","","41","69","39","77","I think the fault will always be with the human because they have to make the ultimate decisions","1","1","","3","","58","4","","1","63","6466a1d27b0712d8d7810610"
"2023-10-23 12:54:08","2023-10-23 12:57:54","0","Anonymized","100","225","1","2023-10-23 12:57:55","R_1Q4INCrJZD5ueAV","","","","","Anonymized","Anonymized","anonymous","EN","1","5c4f5aa38f125900017229da","2","1","2","4","","6","1","61","61","40","72","I think both are responsible. Most certainly, the human has signed some waiver indicating that they are to be mindful of the road environment while operating the vehicle, even if they bought into the car's auto-driving features. And ultimately, as the human behind the wheel, that's who the police and/or any injured parties are going to go after. ","2","","","","","","","","","","2","","3","","50","5","","1","55","5c4f5aa38f125900017229da"
"2023-10-23 12:42:18","2023-10-23 12:57:59","0","Anonymized","100","941","1","2023-10-23 12:58:00","R_C17WC1Xdp3VwxkR","","","","","Anonymized","Anonymized","anonymous","EN","1","6060bdd2935a3eb3bdcdb835","2","2","2","4","","","","","","","","","","4","","","80","80","100","100","Aeon is more responsible for the  accident, as human driver would be depending on Aeon copilot system to  monitor the driving environment","1","2","","2","","58","5","","1","10","6060bdd2935a3eb3bdcdb835"
"2023-10-23 12:54:57","2023-10-23 12:58:08","0","Anonymized","100","191","1","2023-10-23 12:58:09","R_dgauLrgAZRZc79D","","","","","Anonymized","Anonymized","anonymous","EN","1","62b23ec52d823af70d023ca2","2","2","2","4","","","","","","","","","","","4","1","70","70","70","70","Both Aeon and the human driver are equally liable for the accident. Neither the copilot system or the human noticed the stop sign and so both are responsible. ","1","1","","4","","22","3","","1","55","62b23ec52d823af70d023ca2"
