"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","auto_1","control_auto_10","hands_off_auto_10","watch_auto_10","nap_auto_10","comp_3","co_1","control_co_10","hands_off_co_10","watch_co_10","nap_co_10","comp_3.1","unsafe_self_10","worried_self_10","unsafe_others_10","worried_others_10","likely_others_10","likely_self_10","concern_others_10","concern_self_10","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","workerID","hitID","assignmentId","TimeVehicleStopped"
"2024-01-02 10:07:09","2024-01-02 10:10:22","0","Anonymized","100","192","1","2024-01-02 10:10:23","R_5N51aeyu8yigNA5","","","","","Anonymized","Anonymized","anonymous","EN","1","5d537c0cecc84200153075e9","2","2","2","4","5","0","22","0","0","1","","","","","","","67","100","100","79","41","72","100","100","2","","4","","43","4","","1","30","","","","9.56"
"2024-01-02 10:06:34","2024-01-02 10:10:38","0","Anonymized","100","243","1","2024-01-02 10:10:38","R_6NE5aiGye8Nhn7t","","","","","Anonymized","Anonymized","anonymous","EN","1","610db4cfb7025e78b6d2dfa9","2","2","2","4","5","30","29","80","1","2","","","","","","","74","86","93","74","76","62","83","40","2","","3","","23","4","","1","38","","","","16.89"
"2024-01-02 10:01:34","2024-01-02 10:10:39","0","Anonymized","100","544","1","2024-01-02 10:10:39","R_7GfUdGhLcaMSLlY","","","","","Anonymized","Anonymized","anonymous","EN","1","6543ae61df4c68a0e486942f","2","2","2","4","","","","","","","2","50","50","25","10","1","60","60","29","85","85","16","80","51","2","","3","","43","4","","1","70","","","","8.44"
"2024-01-02 10:07:32","2024-01-02 10:10:41","0","Anonymized","100","189","1","2024-01-02 10:10:41","R_5ymqYIbmZTRI093","","","","","Anonymized","Anonymized","anonymous","EN","1","595c5846faf83d0001494a68","1","2","2","4","","","","","","","1","0","0","0","0","1","40","100","99","100","100","100","83","79","4","agender","3","","29","4","","2","10","","","","17.71"
"2024-01-02 10:05:56","2024-01-02 10:11:00","0","Anonymized","100","303","1","2024-01-02 10:11:01","R_5fJBrCJjvbLYsQq","","","","","Anonymized","Anonymized","anonymous","EN","1","61005c0f04cb545f5b6cfdcc","2","2","2","4","","","","","","","5","35","0","0","0","1","94","100","80","97","64","98","100","72","2","","3","","35","4","","1","61","","","","17.41"
"2024-01-02 10:03:18","2024-01-02 10:11:00","0","Anonymized","100","462","1","2024-01-02 10:11:01","R_1nGCs7yYcobtyeR","","","","","Anonymized","Anonymized","anonymous","EN","1","5ae2641f5cd05500015ece71","2","1","2","4","3","0","0","0","0","1","","","","","","","9","10","100","100","10","10","100","10","2","","3","","66","4","","1","70","","","","17.66"
"2024-01-02 10:08:30","2024-01-02 10:11:25","0","Anonymized","100","174","1","2024-01-02 10:11:25","R_1Guxt6Q2Wq5Issp","","","","","Anonymized","Anonymized","anonymous","EN","1","6501f68b5ff01d053f4294e5","2","2","2","4","6","100","100","100","9","1","","","","","","","100","100","100","100","100","100","100","100","2","","4","","24","4","","1","50","","","","17.43"
"2024-01-02 10:07:35","2024-01-02 10:11:26","0","Anonymized","100","231","1","2024-01-02 10:11:27","R_3FQiAkcqqBb030I","","","","","Anonymized","Anonymized","anonymous","EN","1","5b3af4f506f9f90001fbab42","2","2","2","4","","","","","","","4","12","2","0","0","2","75","83","85","68","75","89","79","90","1","","1","","32","4","","1","23","","","","8.07"
"2024-01-02 10:04:52","2024-01-02 10:11:27","0","Anonymized","100","395","1","2024-01-02 10:11:28","R_1nYeEpfnWXjkgcF","","","","","Anonymized","Anonymized","anonymous","EN","1","5e63912d08c2ef10e6a85688","2","2","2","4","4","30","30","50","0","1","","","","","","","60","60","90","90","90","50","90","60","2","","1","","49","4","","1","50","","","","17.54"
"2024-01-02 10:03:05","2024-01-02 10:11:34","0","Anonymized","100","509","1","2024-01-02 10:11:35","R_7ttbRNxSWqf1OUe","","","","","Anonymized","Anonymized","anonymous","EN","1","5c88665f24efd80016b948b5","2","2","2","4","4","4","6","20","0","1","","","","","","","74","83","65","84","85","68","82","68","2","","1","","33","3","","1","53","","","","2.12"
"2024-01-02 10:06:24","2024-01-02 10:11:44","0","Anonymized","100","319","1","2024-01-02 10:11:44","R_3PcDxTlJIfnvFC1","","","","","Anonymized","Anonymized","anonymous","EN","1","5d3b8775ac3dfe0001fefed5","2","1","2","4","6","20","40","30","0","2","","","","","","","35","35","70","70","60","50","70","60","2","","3","","28","4","","1","30","","","","19.32"
"2024-01-02 10:08:31","2024-01-02 10:12:02","0","Anonymized","100","210","1","2024-01-02 10:12:02","R_6R3QZs5DGqWLeeY","","","","","Anonymized","Anonymized","anonymous","EN","1","5f1f08e1443fd9089b8ab257","2","2","2","4","","","","","","","4","35","29","0","0","1","35","30","70","70","58","27","69","28","2","","3","","54","5","","1","10","","","","9.24"
"2024-01-02 10:02:21","2024-01-02 10:12:06","0","Anonymized","100","585","1","2024-01-02 10:12:06","R_6IoBk1NKUYP1Jh7","","","","","Anonymized","Anonymized","anonymous","EN","1","63f688aaa4a19c78ebdfc479","2","2","3","4","","","","","","","4","83","72","70","81","2","31","37","39","20","38","19","57","52","1","","1","","40","4","","1","53","","","","4.88"
"2024-01-02 09:52:15","2024-01-02 10:12:06","0","Anonymized","100","1190","1","2024-01-02 10:12:06","R_7E72yu35TdYo233","","","","","Anonymized","Anonymized","anonymous","EN","1","5d338bb02381b7001761694e","2","2","2","4","4","60","40","30","10","1","","","","","","","56","56","64","65","69","58","70","60","1","","3","","53","5","","1","67","","","","10.11"
"2024-01-02 10:06:30","2024-01-02 10:12:10","0","Anonymized","100","340","1","2024-01-02 10:12:10","R_7rUXfBADa5bfIi3","","","","","Anonymized","Anonymized","anonymous","EN","1","60fef1f87e50bd7f55933f00","2","2","2","4","","","","","","","4","10","10","50","0","2","60","60","70","70","65","65","70","55","2","","3","","26","3","","1","30","","","","17.81"
"2024-01-02 10:09:34","2024-01-02 10:12:14","0","Anonymized","100","160","1","2024-01-02 10:12:15","R_3StAtTNVMuCGjmh","","","","","Anonymized","Anonymized","anonymous","EN","1","56b395fa2bac74000d89c16f","2","2","2","4","","","","","","","4","0","0","0","0","1","71","70","100","100","100","75","100","72","1","","3","","31","3","","1","24","","","","18.51"
"2024-01-02 10:08:20","2024-01-02 10:12:42","0","Anonymized","100","261","1","2024-01-02 10:12:43","R_6C7JtMA0NV8mCFV","","","","","Anonymized","Anonymized","anonymous","EN","1","615161dba3804d126e73d85d","2","2","2","4","","","","","","","2","80","40","30","10","1","60","60","70","70","61","40","70","40","1","","3","","46","5","","1","85","","","","11.10"
"2024-01-02 10:08:58","2024-01-02 10:12:45","0","Anonymized","100","227","1","2024-01-02 10:12:46","R_3k7iv8HViXQBAiZ","","","","","Anonymized","Anonymized","anonymous","EN","1","612e88e81952522ab3d8d8a7","2","2","2","4","6","0","0","0","0","1","","","","","","","100","100","100","100","100","100","100","100","2","","3","","23","3","","1","1","","","","16.45"
"2024-01-02 10:08:08","2024-01-02 10:12:47","0","Anonymized","100","278","1","2024-01-02 10:12:48","R_7N6IaCKD49D2jip","","","","","Anonymized","Anonymized","anonymous","EN","1","61001d9b2e3d8a75a09f3db3","2","2","2","4","","","","","","","4","70","70","0","0","1","10","10","10","15","15","10","15","10","1","","3","","63","4","","1","80","","","","17.59"
"2024-01-02 10:02:12","2024-01-02 10:12:52","0","Anonymized","100","639","1","2024-01-02 10:12:53","R_6YtQJOnlRRvSboB","","","","","Anonymized","Anonymized","anonymous","EN","1","647a79f26a3a291e6d70130d","2","2","3","4","5","57","68","65","63","2","","","","","","","43","39","41","43","44","43","44","38","1","","3","","40","4","","1","67","","","","14.54"
"2024-01-02 10:07:48","2024-01-02 10:12:56","0","Anonymized","100","308","1","2024-01-02 10:12:57","R_6Sphn1i0KQRSIfE","","","","","Anonymized","Anonymized","anonymous","EN","1","65269d090fba3d983ba6a949","2","2","2","4","5","65","60","10","5","1","","","","","","","56","56","55","55","55","55","70","65","2","","3","","42","4","","1","15","","","","18.20"
"2024-01-02 10:06:29","2024-01-02 10:13:01","0","Anonymized","100","391","1","2024-01-02 10:13:02","R_5RjtEBE14dv48fk","","","","","Anonymized","Anonymized","anonymous","EN","1","651f8f555a5fde411587c859","2","2","2","4","4","8","20","0","0","1","","","","","","","81","80","81","80","78","78","86","79","1","","3","","49","4","","1","71","","","","8.20"
"2024-01-02 10:09:31","2024-01-02 10:13:08","0","Anonymized","100","217","1","2024-01-02 10:13:09","R_1O33AgTFzdHn8DX","","","","","Anonymized","Anonymized","anonymous","EN","1","6076b4987983e978f6a2753f","1","2","2","4","","","","","","","4","71","50","60","30","1","40","30","50","60","61","30","62","50","2","","1","","21","1","","1","60","","","","16.48"
"2024-01-02 10:09:08","2024-01-02 10:13:17","0","Anonymized","100","248","1","2024-01-02 10:13:17","R_6D627INwjG7JJgE","","","","","Anonymized","Anonymized","anonymous","EN","1","616b2f4348f1d88ba83e8cc6","2","2","2","4","","","","","","","4","53","33","20","0","1","58","60","88","88","77","39","83","56","1","","3","","37","4","","1","20","","","","17.37"
"2024-01-02 10:07:48","2024-01-02 10:13:22","0","Anonymized","100","333","1","2024-01-02 10:13:23","R_7DpAhVnh8NwyE3d","","","","","Anonymized","Anonymized","anonymous","EN","1","5ba81e7418b0330001b52f30","2","2","2","4","","","","","","","4","77","80","94","60","1","55","70","55","59","70","16","23","64","3","","3","","38","4","","1","65","","","","19.32"
"2024-01-02 10:08:49","2024-01-02 10:13:52","0","Anonymized","100","303","1","2024-01-02 10:13:53","R_7wbsUJ5JCMO5XbW","","","","","Anonymized","Anonymized","anonymous","EN","1","5c2a997303c9e4000113799b","2","2","2","4","6","0","10","70","0","1","","","","","","","90","90","90","90","90","90","90","90","2","","3","","25","3","","1","51","","","","17.59"
"2024-01-02 10:11:25","2024-01-02 10:13:56","0","Anonymized","100","150","1","2024-01-02 10:13:56","R_635t6fe5DVyAD7j","","","","","Anonymized","Anonymized","anonymous","EN","1","602a8f9033061909d48b1d04","2","2","2","4","","","","","","","4","0","0","0","0","1","100","20","10","10","20","20","50","20","2","","3","","21","3","","1","5","","","","0.45"
"2024-01-02 10:06:37","2024-01-02 10:14:02","0","Anonymized","100","445","1","2024-01-02 10:14:03","R_1jU1lu6agt8ROmp","","","","","Anonymized","Anonymized","anonymous","EN","1","6139f0677fa50f5667f44e94","2","2","2","4","5","31","30","15","0","1","","","","","","","86","35","80","87","51","51","51","71","2","","1","","47","3","","1","9","","","","16.93"
"2024-01-02 10:09:55","2024-01-02 10:14:06","0","Anonymized","100","251","1","2024-01-02 10:14:07","R_32zvfbzvJ6wdgSm","","","","","Anonymized","Anonymized","anonymous","EN","1","5680253fc5767f00121cc5e2","2","2","2","4","5","80","79","100","0","1","","","","","","","51","43","61","62","71","31","69","45","1","","3","","48","3","","1","46","","","","18.29"
"2024-01-02 10:11:04","2024-01-02 10:14:30","0","Anonymized","100","206","1","2024-01-02 10:14:31","R_6QaOh6hQcYsfNzR","","","","","Anonymized","Anonymized","anonymous","EN","1","63a0d718bbed03d92665039e","2","2","2","4","6","0","0","0","0","1","","","","","","","100","100","100","100","100","100","100","100","2","","3","","55","5","","1","70","","","","0.94"
"2024-01-02 10:04:40","2024-01-02 10:14:59","0","Anonymized","100","619","1","2024-01-02 10:15:00","R_302x6ds3PdMOXAJ","","","","","Anonymized","Anonymized","anonymous","EN","1","6051536b3e81428095504b35","2","2","2","4","","","","","","","6","59","81","56","0","2","59","62","52","56","38","43","40","70","1","","3","","64","5","","1","59","","","","16.76"
"2024-01-02 10:10:38","2024-01-02 10:15:04","0","Anonymized","100","266","1","2024-01-02 10:15:05","R_7PqXSW6tcrdhHPj","","","","","Anonymized","Anonymized","anonymous","EN","1","622a2074fe80192aa7a0212a","2","2","2","4","5","44","81","28","1","1","","","","","","","30","31","60","60","61","51","51","39","2","","3","","61","4","","1","19","","","","8.30"
"2024-01-02 10:10:22","2024-01-02 10:15:11","0","Anonymized","100","289","1","2024-01-02 10:15:12","R_5IZ2FBa8NwJtkvw","","","","","Anonymized","Anonymized","anonymous","EN","1","5ede06165f5ead017ee49f05","2","2","2","4","4","18","51","9","1","1","","","","","","","81","82","80","92","51","51","81","82","2","","3","","50","4","","1","19","","","",""
"2024-01-02 10:04:39","2024-01-02 10:15:12","0","Anonymized","100","633","1","2024-01-02 10:15:13","R_7R32rBooeoKBABq","","","","","Anonymized","Anonymized","anonymous","EN","1","5fee2749ad8fba1104bd0f5b","2","2","2","4","","","","","","","5","61","61","31","23","1","84","72","87","77","76","63","71","71","2","","3","","35","4","","1","42","","","","9.03"
"2024-01-02 10:11:17","2024-01-02 10:15:22","0","Anonymized","100","244","1","2024-01-02 10:15:22","R_5Xh5NGrGkCtEs5b","","","","","Anonymized","Anonymized","anonymous","EN","1","5ee5a7a87e2f6d2e11a172b4","2","2","2","4","","","","","","","4","30","30","0","0","1","100","100","100","100","100","100","100","100","1","","2","","35","5","","1","60","","","","15.28"
"2024-01-02 10:10:56","2024-01-02 10:15:41","0","Anonymized","100","285","1","2024-01-02 10:15:42","R_1CeK7mplyMOPDWs","","","","","Anonymized","Anonymized","anonymous","EN","1","60fce40fdc7d3ad03fc62035","2","2","2","4","6","40","40","40","2","1","","","","","","","50","50","50","50","50","50","50","60","2","","3","","43","3","","1","40","","","","15.98"
"2024-01-02 10:03:41","2024-01-02 10:15:48","0","Anonymized","100","726","1","2024-01-02 10:15:48","R_5ONJuUpQXjDfO6j","","","","","Anonymized","Anonymized","anonymous","EN","1","6155bb4f5250fc58f16eca99","2","2","2","4","","","","","","","4","71","30","64","26","2","100","100","100","100","100","100","100","56","2","","3","","28","3","","1","57","","","","6.77"
"2024-01-02 10:12:39","2024-01-02 10:15:48","0","Anonymized","100","188","1","2024-01-02 10:15:49","R_1l3oi1KpaQItJNE","","","","","Anonymized","Anonymized","anonymous","EN","1","5cd8aebb5df66e0001d572c4","2","2","2","4","5","27","69","0","0","1","","","","","","","100","100","100","100","81","82","100","67","2","","2","","30","4","","1","6","","","","16.47"
"2024-01-02 09:58:47","2024-01-02 10:16:03","0","Anonymized","100","1036","1","2024-01-02 10:16:04","R_7VL9MYy0aiUcXbc","","","","","Anonymized","Anonymized","anonymous","EN","1","6567d93725b7c7757a8dad83","2","1","1","4","6","30","40","20","20","1","","","","","","","90","90","85","95","100","51","100","90","2","","1","","67","3","","1","45","","","","17.98"
"2024-01-02 10:10:33","2024-01-02 10:16:05","0","Anonymized","100","331","1","2024-01-02 10:16:05","R_1ivTiQuHaGAnbJD","","","","","Anonymized","Anonymized","anonymous","EN","1","591df4ef08b92f0001f8de40","2","2","2","4","6","86","81","72","0","2","","","","","","","62","61","60","81","60","60","81","61","2","","3","","64","5","","1","57","","","","16.59"
"2024-01-02 10:13:45","2024-01-02 10:16:13","0","Anonymized","100","148","1","2024-01-02 10:16:14","R_7L2T1UggWgOJEI1","","","","","Anonymized","Anonymized","anonymous","EN","1","6119e8b93ed62780f7e96a7f","2","2","2","4","5","43","60","22","30","1","","","","","","","80","88","73","90","65","67","79","36","2","","3","","23","4","","1","42","","","","16.65"
"2024-01-02 10:11:07","2024-01-02 10:16:37","0","Anonymized","100","329","1","2024-01-02 10:16:37","R_6XpMk6jcQ1k1i1W","","","","","Anonymized","Anonymized","anonymous","EN","1","60fe2ceaf1dbd49c6bcce5af","2","2","2","4","5","37","27","44","1","1","","","","","","","66","72","72","63","63","54","68","62","2","","3","","27","5","","1","9","","","","8.21"
"2024-01-02 10:10:48","2024-01-02 10:16:56","0","Anonymized","100","368","1","2024-01-02 10:16:56","R_7JJXdQWGvMXsHKC","","","","","Anonymized","Anonymized","anonymous","EN","1","581291fd072c230001933d38","2","2","2","4","","","","","","","4","0","40","22","0","1","67","70","85","80","65","40","80","70","2","","3","","25","3","","1","65","","","","18.14"
"2024-01-02 10:11:39","2024-01-02 10:17:06","0","Anonymized","100","326","1","2024-01-02 10:17:06","R_10paWLmynWJ9Y5d","","","","","Anonymized","Anonymized","anonymous","EN","1","58b5e6a0211f4500013aa42a","2","2","2","4","5","20","30","20","0","1","","","","","","","90","90","90","90","90","90","90","90","1","","3","","40","2","","1","50","","","","19.03"
"2024-01-02 10:12:47","2024-01-02 10:17:09","0","Anonymized","100","261","1","2024-01-02 10:17:09","R_3CE94TK7RtWThyL","","","","","Anonymized","Anonymized","anonymous","EN","1","5c9527e29e4f7400011e1571","2","2","2","4","","","","","","","5","60","60","40","19","1","99","100","93","85","80","82","92","72","2","","3","","50","4","","1","39","","","","9.86"
"2024-01-02 10:14:47","2024-01-02 10:17:15","0","Anonymized","100","148","1","2024-01-02 10:17:16","R_6lEPpCQ10Rr1c2g","","","","","Anonymized","Anonymized","anonymous","EN","1","63d04eb9d1bdb95639c4826d","2","2","2","4","5","30","9","37","0","1","","","","","","","26","14","34","37","36","15","24","13","1","","3","","32","5","","1","28","","","","17.70"
"2024-01-02 10:13:49","2024-01-02 10:17:21","0","Anonymized","100","212","1","2024-01-02 10:17:22","R_7lREaXRa7y2mfxq","","","","","Anonymized","Anonymized","anonymous","EN","1","5b9b4cc406114100010660f0","2","2","1","4","","","","","","","3","0","20","0","0","2","71","100","100","100","83","21","100","41","1","","3","","31","1","","2","0","","","","17.58"
"2024-01-02 10:02:47","2024-01-02 10:17:23","0","Anonymized","100","876","1","2024-01-02 10:17:24","R_3R4IVEMQfJfWwlj","","","","","Anonymized","Anonymized","anonymous","EN","1","6287d7ec96fff020be1d9237","2","2","1","4","4","30","22","21","21","1","","","","","","","80","76","85","97","81","79","75","80","1","","1","","33","4","","1","75","","","","19.32"
"2024-01-02 10:13:28","2024-01-02 10:17:46","0","Anonymized","100","257","1","2024-01-02 10:17:46","R_7jeqwZRz2bEDGdy","","","","","Anonymized","Anonymized","anonymous","EN","1","55b12208fdf99b43fb57aab3","2","2","2","4","","","","","","","4","50","60","25","0","1","69","70","65","80","30","30","80","70","2","","3","","44","4","","1","10","","","","9.46"
"2024-01-02 10:10:04","2024-01-02 10:17:49","0","Anonymized","100","465","1","2024-01-02 10:17:50","R_7Hq9CE1twX7Df2a","","","","","Anonymized","Anonymized","anonymous","EN","1","6412285c18716831333d53b3","2","1","2","4","","","","","","","2","51","92","9","0","1","38","36","32","30","30","40","30","37","1","","3","","64","4","","1","29","","","","18.46"
"2024-01-02 10:08:04","2024-01-02 10:17:50","0","Anonymized","100","585","1","2024-01-02 10:17:50","R_7M9V2XHZSJqAvZ9","","","","","Anonymized","Anonymized","anonymous","EN","1","5d546cd62932d00001b79705","2","2","2","4","","","","","","","4","40","40","20","0","1","70","85","75","80","60","70","93","85","2","","1","","27","4","","1","30","","","","19.32"
"2024-01-02 10:14:49","2024-01-02 10:18:03","0","Anonymized","100","193","1","2024-01-02 10:18:03","R_78zz6sDrU5QqCYh","","","","","Anonymized","Anonymized","anonymous","EN","1","6533e7e2d01f183d0c48caad","2","1","2","4","","","","","","","6","70","70","32","5","2","43","37","72","82","67","34","76","40","1","","2","","35","4","","1","59","","","","16.61"
"2024-01-02 10:15:33","2024-01-02 10:18:03","0","Anonymized","100","149","1","2024-01-02 10:18:03","R_3dAUYg9MDlZR8Q2","","","","","Anonymized","Anonymized","anonymous","EN","1","61115f7b2e2a5026d80ba76d","2","2","2","4","5","9","10","0","0","1","","","","","","","58","57","59","53","20","20","61","60","1","","3","","22","4","","1","70","","","","7.24"
"2024-01-02 10:15:47","2024-01-02 10:18:06","0","Anonymized","100","139","1","2024-01-02 10:18:06","R_1BfVKeBY8b8LHWd","","","","","Anonymized","Anonymized","anonymous","EN","1","63d2d90dab88cd046129d697","2","2","2","4","4","65","63","68","44","1","","","","","","","47","55","54","41","54","47","53","54","1","","5","","22","4","","1","42","","","","1.25"
"2024-01-02 10:15:01","2024-01-02 10:18:11","0","Anonymized","100","190","1","2024-01-02 10:18:12","R_1V3g1Ff4S8P8ip2","","","","","Anonymized","Anonymized","anonymous","EN","1","58eba54d404f1b000139f84b","2","2","1","4","4","8","10","9","9","2","","","","","","","63","63","65","59","57","62","65","64","2","","3","","54","4","","1","2","","","","10.58"
"2024-01-02 10:11:46","2024-01-02 10:18:20","0","Anonymized","100","394","1","2024-01-02 10:18:21","R_3W73iEuO59uRd3X","","","","","Anonymized","Anonymized","anonymous","EN","1","61523a4c57654b5cb6b7c5b0","2","2","2","4","6","75","10","0","0","1","","","","","","","40","10","60","10","10","10","80","20","1","","3","","64","7","","1","81","","","","18.54"
"2024-01-02 10:10:38","2024-01-02 10:18:20","0","Anonymized","100","462","1","2024-01-02 10:18:21","R_7Pig0jEIjbl8XxI","","","","","Anonymized","Anonymized","anonymous","EN","1","5dce93c2e1022008013ad20b","2","2","1","4","","","","","","","5","10","0","0","0","1","51","53","51","51","51","51","71","51","2","","3","","72","6","","1","70","","","","10.02"
"2024-01-02 10:15:06","2024-01-02 10:18:22","0","Anonymized","100","196","1","2024-01-02 10:18:23","R_6XezQBDD5If7TvH","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd43df7e0b21b434418ae6c","2","2","2","4","","","","","","","5","85","65","11","0","1","80","80","75","90","70","75","75","65","2","","3","","25","5","","1","85","","","","18.51"
"2024-01-02 10:12:59","2024-01-02 10:18:39","0","Anonymized","100","339","1","2024-01-02 10:18:39","R_5PiAAOiveikUBuI","","","","","Anonymized","Anonymized","anonymous","EN","1","6109b95a3954ea5afdd7add9","2","2","2","4","5","5","40","10","0","1","","","","","","","50","60","50","70","60","50","50","70","2","","3","","34","4","","1","2","","","","8.10"
"2024-01-02 10:13:23","2024-01-02 10:18:39","0","Anonymized","100","315","1","2024-01-02 10:18:40","R_71hqu3Aqm58ugra","","","","","Anonymized","Anonymized","anonymous","EN","1","586974bc127d7700018b0e1c","2","2","2","4","4","55","43","59","5","1","","","","","","","55","15","45","85","15","5","18","15","1","","3","","47","4","","1","55","","","","9.38"
"2024-01-02 10:13:15","2024-01-02 10:18:40","0","Anonymized","100","324","1","2024-01-02 10:18:40","R_3QLh6wVOBfYXSde","","","","","Anonymized","Anonymized","anonymous","EN","1","63d8af046e89a92beab600b1","2","2","2","4","","","","","","","5","35","16","7","2","1","66","69","85","86","45","60","80","75","1","","1","","27","4","","1","40","","","","17.28"
"2024-01-02 10:15:24","2024-01-02 10:18:48","0","Anonymized","100","203","1","2024-01-02 10:18:48","R_5iiwK8sZy501fsB","","","","","Anonymized","Anonymized","anonymous","EN","1","60fd16a2db3eec6513f8cc5e","2","2","2","4","","","","","","","4","33","20","10","0","1","90","90","100","100","60","60","90","60","2","","4","","39","5","","1","20","","","","7.95"
"2024-01-02 10:15:56","2024-01-02 10:18:49","0","Anonymized","100","173","1","2024-01-02 10:18:50","R_3LpI3z43mtvFME9","","","","","Anonymized","Anonymized","anonymous","EN","1","63ed368131249e47a4661f23","2","2","2","4","4","56","70","72","19","1","","","","","","","62","61","71","62","71","31","62","31","1","","3","","34","5","","1","29","","","","17.94"
"2024-01-02 10:15:16","2024-01-02 10:18:53","0","Anonymized","100","217","1","2024-01-02 10:18:54","R_7FWibLwMRp6pgyV","","","","","Anonymized","Anonymized","anonymous","EN","1","5e937e8e4d246b6b4162ae72","2","2","2","4","3","68","72","65","7","1","","","","","","","70","10","61","69","19","55","55","68","1","","3","","34","6","","1","70","","","","17.86"
"2024-01-02 10:14:15","2024-01-02 10:18:59","0","Anonymized","100","284","1","2024-01-02 10:19:00","R_7Fwyixn6LtkvyHY","","","","","Anonymized","Anonymized","anonymous","EN","1","5c885c2fa01a2400164bb3b4","2","2","2","4","3","40","60","40","10","2","","","","","","","50","50","30","70","50","50","60","50","2","","3","","31","5","","1","10","","","","17.22"
"2024-01-02 10:13:30","2024-01-02 10:19:02","0","Anonymized","100","332","1","2024-01-02 10:19:03","R_6ZOlFfqQXxJZJOF","","","","","Anonymized","Anonymized","anonymous","EN","1","60fde62a0023594324aaf734","2","2","2","4","","","","","","","4","59","37","2","0","1","30","15","61","67","30","29","61","18","2","","3","","23","4","","1","67","","","","17.46"
"2024-01-02 10:12:00","2024-01-02 10:19:05","0","Anonymized","100","425","1","2024-01-02 10:19:06","R_3MtivqaAVG2UrSy","","","","","Anonymized","Anonymized","anonymous","EN","1","63b6f427867a577caa1599ac","2","1","2","4","","","","","","","4","60","60","0","0","1","75","70","81","77","76","11","75","75","1","","3","","35","5","","1","33","","","","18.33"
"2024-01-02 10:08:50","2024-01-02 10:19:20","0","Anonymized","100","630","1","2024-01-02 10:19:21","R_6xJB1fgFUbQCCT9","","","","","Anonymized","Anonymized","anonymous","EN","1","5a53d878acc75b000179e52e","2","2","2","4","4","0","0","0","0","1","","","","","","","100","100","100","100","100","100","100","100","1","","3","","44","4","","1","0","","","",""
"2024-01-02 10:11:19","2024-01-02 10:19:23","0","Anonymized","100","483","1","2024-01-02 10:19:24","R_3hX2QN7Dz4nwklW","","","","","Anonymized","Anonymized","anonymous","EN","1","612323ddbebadb638a141ce3","2","2","1","4","","","","","","","2","10","10","0","0","1","92","96","65","69","60","60","65","95","1","","1","","36","2","","2","40","","","","7.49"
"2024-01-02 10:17:30","2024-01-02 10:19:32","0","Anonymized","100","122","1","2024-01-02 10:19:33","R_7xlia6aGUW12NZT","","","","","Anonymized","Anonymized","anonymous","EN","1","5f4a7225cf944c08a81adca2","2","2","2","4","4","69","52","9","0","1","","","","","","","100","98","84","100","69","60","85","80","2","","3","","21","3","","1","31","","","","18.78"
"2024-01-02 10:15:46","2024-01-02 10:19:37","0","Anonymized","100","230","1","2024-01-02 10:19:37","R_3ygCrJ6j0oA3oTD","","","","","Anonymized","Anonymized","anonymous","EN","1","61011e0f1845c15c8519bf7f","2","2","2","4","6","62","63","71","38","2","","","","","","","80","84","82","77","78","82","83","77","2","","3","","23","4","","1","61","","","","18.34"
"2024-01-02 10:14:08","2024-01-02 10:19:46","0","Anonymized","100","337","1","2024-01-02 10:19:46","R_32DNFWCUpM0h7ks","","","","","Anonymized","Anonymized","anonymous","EN","1","606575435e519decf2dd36e3","2","1","2","4","5","50","50","5","0","1","","","","","","","100","100","95","100","10","10","80","100","2","","3","","28","3","","1","18","","","","18.37"
"2024-01-02 10:14:59","2024-01-02 10:20:13","0","Anonymized","100","313","1","2024-01-02 10:20:14","R_3nVUkcqlO34D973","","","","","Anonymized","Anonymized","anonymous","EN","1","5a833410f49c9a0001f3744d","2","2","2","4","","","","","","","3","30","25","60","0","1","30","41","70","25","30","25","70","75","1","","3","","47","3","","1","26","","","","17.59"
"2024-01-02 10:14:26","2024-01-02 10:20:14","0","Anonymized","100","348","1","2024-01-02 10:20:15","R_3Ug6xVehMc3AaOp","","","","","Anonymized","Anonymized","anonymous","EN","1","655fb144e2f3408e59555a91","2","2","2","4","","","","","","","4","67","20","71","64","1","100","100","89","100","94","64","100","86","2","","1","","23","4","","1","70","","","","18.23"
"2024-01-02 10:14:17","2024-01-02 10:20:17","0","Anonymized","100","359","1","2024-01-02 10:20:18","R_3nHrYvHsgBt61DN","","","","","Anonymized","Anonymized","anonymous","EN","1","656048065e38d0061becf3ae","2","2","2","4","","","","","","","2","30","30","10","0","1","60","61","82","61","60","62","80","60","2","","2","","41","4","","1","31","","","","17.91"
"2024-01-02 10:14:49","2024-01-02 10:20:28","0","Anonymized","100","338","1","2024-01-02 10:20:28","R_3QxQVqkqFVExY1H","","","","","Anonymized","Anonymized","anonymous","EN","1","61088f1ee7c47da77940844a","2","2","2","4","","","","","","","6","100","100","100","61","2","70","67","30","9","29","78","34","100","2","","3","","26","5","","1","91","","","","18.07"
